Date,Hr_End,DA_Demand,RT_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point
1-Jan-23,24,924.90,"1,092.88",35.34,35.58,0.00,-0.24,33.41,33.69,0.00,-0.28,40,32
2-Jan-23,01,927.90,"1,031.46",33.73,33.94,0.00,-0.21,28.62,28.78,0.00,-0.16,40,31
2-Jan-23,02,931.40,"1,015.13",30.92,31.13,0.00,-0.21,26.35,26.56,0.00,-0.21,40,30
2-Jan-23,03,913.90,"1,016.31",30.87,31.09,0.00,-0.22,27.47,27.70,0.00,-0.23,37,29
2-Jan-23,04,938.90,"1,031.28",30.74,30.93,0.00,-0.19,27.76,27.95,0.00,-0.19,34,27
2-Jan-23,05,972.70,"1,056.20",32.47,32.42,0.00,0.05,40.60,40.46,0.00,0.14,33,27
2-Jan-23,06,"1,045.00","1,091.74",35.80,35.60,0.00,0.20,32.33,32.08,0.00,0.25,32,27
2-Jan-23,07,"1,181.50","1,187.17",31.94,31.77,0.00,0.17,30.49,30.18,0.00,0.31,32,28
2-Jan-23,08,"1,257.20","1,272.45",36.10,35.63,0.00,0.47,67.42,66.26,0.00,1.16,31,27
2-Jan-23,09,"1,314.90","1,329.99",36.25,35.71,0.00,0.54,41.67,41.07,0.00,0.60,30,27
2-Jan-23,10,"1,263.90","1,330.95",37.04,36.49,0.00,0.55,62.75,62.08,0.00,0.67,34,28
2-Jan-23,11,"1,230.70","1,320.86",36.22,35.75,0.00,0.47,61.42,61.04,0.00,0.38,36,29
2-Jan-23,12,"1,192.90","1,323.15",35.23,34.92,0.00,0.31,57.79,57.60,0.00,0.19,41,30
2-Jan-23,13,"1,182.30","1,321.93",35.17,34.88,0.00,0.29,54.19,54.07,0.00,0.12,44,28
2-Jan-23,14,"1,187.90","1,332.15",32.62,32.39,0.00,0.23,65.27,64.97,0.00,0.30,46,30
2-Jan-23,15,"1,216.30","1,354.40",35.38,35.02,0.00,0.36,70.87,70.39,0.00,0.48,47,31
2-Jan-23,16,"1,292.50","1,393.89",47.32,46.54,0.00,0.78,98.33,96.92,0.00,1.41,47,33
2-Jan-23,17,"1,436.00","1,490.26",63.01,61.38,0.00,1.63,97.31,95.28,0.00,2.03,43,33
2-Jan-23,18,"1,512.50","1,558.53",69.69,68.01,0.00,1.68,131.41,128.18,0.00,3.23,42,32
2-Jan-23,19,"1,492.20","1,515.73",68.13,66.57,0.00,1.56,104.51,101.85,0.00,2.66,40,32
2-Jan-23,20,"1,410.40","1,450.79",62.53,61.45,0.00,1.08,83.27,81.50,0.00,1.77,38,29
2-Jan-23,21,"1,323.20","1,373.57",59.45,58.72,0.00,0.73,94.09,93.00,0.00,1.09,40,30
2-Jan-23,22,"1,243.80","1,276.81",53.29,52.70,0.00,0.59,110.16,109.48,0.00,0.68,31,26
2-Jan-23,23,"1,166.40","1,178.28",45.67,45.42,0.00,0.25,88.94,88.68,0.00,0.26,31,28
2-Jan-23,24,"1,093.60","1,142.77",42.34,41.76,0.00,0.58,60.74,60.63,0.00,0.11,31,28
3-Jan-23,01,"1,081.20","1,078.52",42.63,42.40,0.00,0.23,72.21,71.87,0.00,0.34,31,28
3-Jan-23,02,"1,049.30","1,072.10",39.95,39.76,0.00,0.19,53.69,53.49,0.00,0.20,30,28
3-Jan-23,03,"1,053.20","1,073.65",38.98,38.76,0.00,0.22,62.77,62.53,0.00,0.24,28,27
3-Jan-23,04,"1,064.60","1,088.00",41.49,41.18,0.00,0.31,71.26,70.94,0.00,0.32,25,24
3-Jan-23,05,"1,086.10","1,135.14",39.29,38.79,0.00,0.50,62.91,62.32,0.00,0.59,30,27
3-Jan-23,06,"1,106.70","1,211.96",43.92,43.24,0.00,0.68,74.03,73.04,0.00,0.99,26,25
3-Jan-23,07,"1,293.70","1,392.70",44.38,43.68,0.00,0.70,103.42,101.38,0.00,2.04,28,25
3-Jan-23,08,"1,335.80","1,461.52",53.99,52.79,0.00,1.20,139.80,135.46,0.00,4.34,28,27
3-Jan-23,09,"1,446.70","1,496.48",50.88,49.75,0.00,1.13,165.25,159.98,0.00,5.27,28,27
3-Jan-23,10,"1,466.10","1,484.80",50.72,49.74,0.00,0.98,184.31,178.17,0.00,6.14,31,30
3-Jan-23,11,"1,391.10","1,473.73",56.14,55.13,0.00,1.01,231.82,225.93,0.00,5.89,34,31
3-Jan-23,12,"1,434.20","1,475.66",56.66,55.72,0.01,0.93,261.16,256.45,0.00,4.71,35,31
3-Jan-23,13,"1,425.70","1,471.71",56.06,55.26,0.01,0.79,139.56,137.26,0.00,2.30,36,33
3-Jan-23,14,"1,409.10","1,490.72",55.97,55.27,0.01,0.69,86.49,85.70,0.00,0.79,36,36
3-Jan-23,15,"1,330.60","1,490.76",57.82,57.22,0.00,0.60,61.58,61.22,0.00,0.36,37,37
3-Jan-23,16,"1,319.80","1,496.40",56.24,55.30,0.00,0.94,57.37,57.17,0.00,0.20,38,38
3-Jan-23,17,"1,383.90","1,546.76",70.31,68.98,0.01,1.32,39.25,39.08,0.00,0.17,38,38
3-Jan-23,18,"1,400.20","1,581.56",75.45,74.54,0.01,0.90,45.07,44.91,0.00,0.16,37,37
3-Jan-23,19,"1,433.60","1,543.04",55.87,55.25,0.00,0.62,54.27,53.88,0.00,0.39,37,36
3-Jan-23,20,"1,332.50","1,480.27",52.18,51.51,0.01,0.66,46.28,45.82,0.00,0.46,36,36
3-Jan-23,21,"1,325.00","1,409.49",45.65,45.28,0.00,0.37,42.34,41.91,0.00,0.43,36,36
3-Jan-23,22,"1,242.80","1,322.33",40.38,40.30,0.00,0.08,37.08,36.91,0.00,0.17,36,36
3-Jan-23,23,"1,136.80","1,229.48",35.73,35.81,0.00,-0.08,36.43,36.59,0.00,-0.16,36,36
3-Jan-23,24,"1,057.90","1,178.71",35.83,35.63,0.00,0.20,34.72,34.68,0.00,0.04,36,36
4-Jan-23,01,982.60,"1,112.66",38.10,38.08,0.00,0.02,36.97,36.71,0.00,0.26,36,36
4-Jan-23,02,"1,006.30","1,079.77",36.82,36.76,0.00,0.06,35.83,35.64,0.00,0.19,37,36
4-Jan-23,03,"1,000.70","1,079.02",38.08,38.01,0.00,0.07,33.62,33.52,0.00,0.10,36,36
4-Jan-23,04,"1,008.30","1,101.01",36.11,36.01,0.00,0.10,32.67,32.57,0.00,0.10,37,36
4-Jan-23,05,"1,041.90","1,138.90",36.90,36.78,0.00,0.12,35.26,35.11,0.00,0.15,37,36
4-Jan-23,06,"1,092.40","1,211.20",38.16,37.73,0.00,0.43,31.86,31.48,0.00,0.38,37,36
4-Jan-23,07,"1,279.90","1,337.13",43.06,42.34,0.00,0.72,32.98,32.46,0.00,0.52,37,36
4-Jan-23,08,"1,355.40","1,435.51",48.10,47.52,0.00,0.58,42.06,41.32,0.00,0.74,38,37
4-Jan-23,09,"1,353.00","1,470.19",47.73,47.10,0.00,0.63,39.86,39.10,0.00,0.76,38,37
4-Jan-23,10,"1,279.00","1,468.62",46.44,45.99,0.00,0.45,40.52,39.83,0.00,0.69,39,38
4-Jan-23,11,"1,171.40","1,452.76",39.51,39.44,0.00,0.07,34.54,34.08,0.00,0.46,40,39
4-Jan-23,12,"1,200.10","1,455.81",41.24,40.98,0.00,0.26,34.60,34.14,0.00,0.46,42,39
4-Jan-23,13,"1,219.10","1,441.98",39.58,39.37,0.00,0.21,35.36,34.88,0.00,0.48,43,39
4-Jan-23,14,"1,241.30","1,419.61",40.04,39.86,0.00,0.18,38.02,37.58,0.00,0.44,43,39
4-Jan-23,15,"1,253.20","1,404.54",42.60,42.40,0.00,0.20,37.30,36.92,0.00,0.38,44,40
4-Jan-23,16,"1,309.40","1,423.44",39.85,39.47,0.00,0.38,29.54,29.25,0.00,0.29,44,39
4-Jan-23,17,"1,376.00","1,500.28",50.14,49.42,0.00,0.72,37.56,37.11,0.00,0.45,43,39
4-Jan-23,18,"1,436.60","1,552.64",60.04,59.42,0.00,0.62,56.93,56.06,0.00,0.87,43,38
4-Jan-23,19,"1,411.80","1,515.63",51.17,50.51,0.00,0.66,39.47,39.01,0.00,0.46,42,38
4-Jan-23,20,"1,373.70","1,458.81",42.92,42.52,0.00,0.40,29.05,28.93,0.00,0.12,42,39
4-Jan-23,21,"1,284.10","1,383.98",35.90,35.92,0.00,-0.02,27.53,27.67,0.00,-0.14,41,40
4-Jan-23,22,"1,140.90","1,293.98",35.99,36.29,0.00,-0.30,27.53,27.86,0.00,-0.33,42,41
4-Jan-23,23,"1,008.20","1,235.47",36.21,36.40,0.00,-0.19,11.40,11.63,0.00,-0.23,41,40
4-Jan-23,24,932.10,"1,160.96",35.83,35.77,0.00,0.06,18.10,18.31,0.00,-0.21,40,38
5-Jan-23,01,"1,007.30","1,113.24",31.84,31.51,0.00,0.33,24.63,24.77,0.00,-0.14,39,37
5-Jan-23,02,980.70,"1,098.04",30.97,30.70,0.00,0.27,27.82,27.96,0.00,-0.14,38,37
5-Jan-23,03,948.50,"1,089.83",29.21,28.95,0.00,0.26,25.26,25.34,0.00,-0.08,37,36
5-Jan-23,04,965.70,"1,100.47",30.70,30.21,0.00,0.49,26.54,26.45,0.00,0.09,36,34
5-Jan-23,05,"1,006.50","1,134.62",31.64,31.00,0.00,0.64,26.80,26.59,0.00,0.21,34,33
5-Jan-23,06,"1,093.00","1,224.81",34.48,33.31,0.00,1.17,28.22,27.76,0.00,0.46,34,32
5-Jan-23,07,"1,194.90","1,364.93",34.76,33.72,0.00,1.04,27.08,26.54,0.00,0.54,33,31
5-Jan-23,08,"1,307.10","1,454.16",45.19,43.45,0.00,1.74,27.18,26.58,0.00,0.60,33,31
5-Jan-23,09,"1,422.50","1,514.38",36.96,35.67,0.00,1.29,26.78,26.32,0.00,0.46,32,30
5-Jan-23,10,"1,449.20","1,553.11",47.27,45.54,0.00,1.73,27.18,26.73,0.00,0.45,32,30
5-Jan-23,11,"1,493.50","1,568.09",54.27,52.20,0.00,2.07,37.59,36.92,0.00,0.67,30,30
5-Jan-23,12,"1,487.60","1,576.05",52.04,50.06,0.00,1.98,36.74,36.09,0.00,0.65,32,31
5-Jan-23,13,"1,485.90","1,576.87",45.03,43.30,0.00,1.73,33.20,32.75,0.00,0.45,32,31
5-Jan-23,14,"1,460.10","1,567.89",44.98,43.28,0.00,1.70,32.62,32.23,0.00,0.39,31,30
5-Jan-23,15,"1,479.10","1,558.66",44.73,43.00,0.00,1.73,33.34,32.72,0.00,0.62,31,30
5-Jan-23,16,"1,459.50","1,570.51",44.98,43.29,0.00,1.69,37.58,36.44,0.00,1.14,31,29
5-Jan-23,17,"1,479.90","1,617.57",51.05,49.04,0.00,2.01,49.56,47.99,0.00,1.57,30,29
5-Jan-23,18,"1,493.50","1,672.27",71.58,68.71,0.00,2.87,64.03,62.10,0.00,1.93,30,28
5-Jan-23,19,"1,480.50","1,637.17",48.93,47.00,0.00,1.93,49.18,47.99,0.00,1.19,30,28
5-Jan-23,20,"1,416.00","1,571.65",41.69,40.41,0.00,1.28,50.18,49.09,0.00,1.09,30,28
5-Jan-23,21,"1,333.00","1,526.20",41.99,40.79,0.00,1.20,48.35,47.14,0.00,1.21,29,28
5-Jan-23,22,"1,242.50","1,397.18",40.98,39.94,0.00,1.04,57.89,56.18,0.00,1.71,29,28
5-Jan-23,23,"1,155.10","1,311.17",39.37,38.36,0.00,1.01,46.24,45.09,0.00,1.15,28,28
5-Jan-23,24,"1,124.30","1,235.20",34.22,33.72,0.00,0.50,32.68,32.03,0.00,0.65,29,27
6-Jan-23,01,"1,206.10","1,187.90",34.15,33.51,0.00,0.64,41.12,40.30,0.00,0.82,28,27
6-Jan-23,02,"1,180.20","1,162.25",33.71,33.05,0.00,0.66,38.55,37.79,0.00,0.76,29,27
6-Jan-23,03,"1,173.80","1,148.28",32.53,31.92,0.00,0.61,37.90,37.18,0.00,0.72,28,27
6-Jan-23,04,"1,233.40","1,150.64",33.76,33.03,0.00,0.73,39.86,39.13,0.00,0.73,28,26
6-Jan-23,05,"1,221.00","1,178.91",33.92,33.10,0.00,0.82,41.02,40.25,0.00,0.77,28,26
6-Jan-23,06,"1,308.50","1,266.30",34.39,33.66,0.00,0.73,40.57,39.86,0.00,0.71,28,27
6-Jan-23,07,"1,465.80","1,401.57",42.24,41.08,0.00,1.16,59.33,57.97,0.00,1.36,28,27
6-Jan-23,08,"1,545.10","1,498.87",42.96,41.82,0.00,1.14,64.57,62.90,0.00,1.67,28,27
6-Jan-23,09,"1,586.70","1,551.30",42.49,41.42,0.00,1.07,70.75,68.81,0.00,1.94,28,27
6-Jan-23,10,"1,620.30","1,583.13",48.01,46.68,0.00,1.33,87.77,85.33,0.00,2.44,29,27
6-Jan-23,11,"1,591.40","1,610.83",49.75,48.45,0.00,1.30,64.47,62.78,0.00,1.69,30,28
6-Jan-23,12,"1,582.70","1,615.53",48.92,47.43,0.00,1.49,67.85,65.92,0.00,1.93,30,28
6-Jan-23,13,"1,571.20","1,608.85",47.12,45.74,0.00,1.38,51.99,50.41,0.00,1.58,30,28
6-Jan-23,14,"1,561.00","1,607.65",49.43,48.08,0.00,1.35,46.92,45.60,0.00,1.32,30,29
6-Jan-23,15,"1,558.90","1,575.07",46.80,45.72,0.00,1.08,43.44,42.46,0.00,0.98,31,29
6-Jan-23,16,"1,546.60","1,543.24",42.05,41.05,0.00,1.00,41.37,40.51,0.00,0.86,31,29
6-Jan-23,17,"1,591.10","1,588.65",49.24,48.21,0.00,1.03,46.62,45.42,0.00,1.20,31,30
6-Jan-23,18,"1,608.70","1,633.66",52.84,51.67,0.00,1.17,51.42,49.93,0.00,1.49,31,30
6-Jan-23,19,"1,622.90","1,572.89",49.59,48.57,0.00,1.02,45.97,44.77,0.00,1.20,31,30
6-Jan-23,20,"1,543.60","1,542.39",46.97,45.90,0.00,1.07,41.26,40.33,0.00,0.93,31,30
6-Jan-23,21,"1,496.30","1,450.07",47.04,46.14,0.00,0.90,42.61,41.64,0.00,0.97,31,30
6-Jan-23,22,"1,445.70","1,375.15",46.38,45.57,0.00,0.81,43.18,42.33,0.00,0.85,30,29
6-Jan-23,23,"1,341.10","1,291.11",47.55,46.62,0.00,0.93,49.22,48.30,0.00,0.92,30,28
6-Jan-23,24,"1,260.70","1,227.26",47.59,47.15,0.00,0.44,40.12,39.57,0.00,0.55,30,29
7-Jan-23,01,"1,203.30","1,179.28",39.23,38.95,0.00,0.28,40.59,40.25,0.00,0.34,28,28
7-Jan-23,02,"1,237.60","1,146.95",43.68,43.37,0.00,0.31,38.14,37.96,0.00,0.18,27,27
7-Jan-23,03,"1,180.40","1,134.89",37.43,37.17,0.00,0.26,36.75,36.53,0.00,0.22,30,30
7-Jan-23,04,"1,183.10","1,135.28",37.43,37.20,0.00,0.23,38.19,37.87,0.00,0.32,30,30
7-Jan-23,05,"1,144.50","1,155.49",40.24,39.99,0.00,0.25,37.55,37.15,0.00,0.40,30,30
7-Jan-23,06,"1,182.40","1,186.18",42.49,42.41,0.00,0.08,38.60,38.24,0.00,0.36,29,29
7-Jan-23,07,"1,305.10","1,254.65",38.35,38.21,0.00,0.14,32.72,32.56,0.00,0.16,30,30
7-Jan-23,08,"1,289.00","1,332.32",43.13,42.91,0.00,0.22,52.66,52.11,0.00,0.55,30,30
7-Jan-23,09,"1,335.30","1,408.37",48.97,48.59,0.00,0.38,77.61,76.47,0.00,1.14,30,30
7-Jan-23,10,"1,242.00","1,452.27",46.32,45.91,0.00,0.41,73.34,72.05,0.00,1.29,31,31
7-Jan-23,11,"1,252.90","1,468.82",42.70,42.27,0.00,0.43,61.55,60.42,0.00,1.13,30,30
7-Jan-23,12,"1,274.40","1,420.88",36.42,36.14,0.00,0.28,40.40,39.89,0.00,0.51,32,30
7-Jan-23,13,"1,281.90","1,386.12",38.29,37.94,0.00,0.35,35.49,35.23,0.00,0.26,35,32
7-Jan-23,14,"1,242.50","1,365.69",38.51,38.24,0.00,0.27,35.86,35.65,0.00,0.21,37,30
7-Jan-23,15,"1,259.30","1,364.36",39.73,39.45,0.00,0.28,39.95,39.59,0.00,0.36,38,32
7-Jan-23,16,"1,289.20","1,404.75",37.26,37.10,0.00,0.16,40.33,40.06,0.00,0.27,38,30
7-Jan-23,17,"1,349.80","1,487.54",51.01,50.77,0.00,0.24,56.28,56.00,0.00,0.28,37,32
7-Jan-23,18,"1,410.90","1,539.67",74.12,73.86,0.00,0.26,52.60,52.43,0.00,0.17,36,30
7-Jan-23,19,"1,393.80","1,515.44",73.42,73.53,0.00,-0.11,42.73,42.80,0.00,-0.07,34,28
7-Jan-23,20,"1,223.20","1,467.03",56.22,57.04,0.00,-0.82,45.16,45.51,0.00,-0.35,33,26
7-Jan-23,21,"1,144.20","1,398.95",40.78,41.66,0.00,-0.88,37.48,38.10,0.00,-0.62,32,24
7-Jan-23,22,"1,118.30","1,345.43",38.14,39.04,0.00,-0.90,36.91,37.75,0.00,-0.84,31,23
7-Jan-23,23,978.30,"1,302.32",41.21,42.11,-0.02,-0.88,35.95,36.75,0.00,-0.80,31,21
7-Jan-23,24,969.00,"1,229.02",35.12,35.86,0.00,-0.74,44.91,45.70,-0.06,-0.73,30,19
8-Jan-23,01,809.00,"1,198.24",50.98,52.73,-0.37,-1.38,54.07,54.97,0.00,-0.90,28,18
8-Jan-23,02,815.60,"1,181.57",51.43,53.06,-0.38,-1.25,47.90,48.48,0.00,-0.58,27,17
8-Jan-23,03,854.50,"1,180.98",43.95,45.05,-0.21,-0.89,39.19,39.80,0.00,-0.61,25,14
8-Jan-23,04,823.00,"1,193.90",43.38,44.46,-0.20,-0.88,39.83,40.38,0.00,-0.55,23,13
8-Jan-23,05,881.20,"1,210.31",35.92,36.38,0.00,-0.46,38.38,38.62,0.00,-0.24,22,14
8-Jan-23,06,996.60,"1,256.05",44.28,44.67,0.00,-0.39,31.99,32.12,0.00,-0.13,20,13
8-Jan-23,07,"1,103.40","1,323.83",36.24,36.31,0.00,-0.07,23.75,23.73,0.00,0.02,19,12
8-Jan-23,08,"1,170.10","1,405.14",37.86,37.83,0.00,0.03,36.07,35.89,0.00,0.18,19,11
8-Jan-23,09,"1,227.70","1,467.19",40.33,40.15,0.00,0.18,35.29,34.93,0.00,0.36,20,12
8-Jan-23,10,"1,250.40","1,467.08",37.41,37.06,0.00,0.35,28.58,28.12,0.00,0.46,22,13
8-Jan-23,11,"1,233.50","1,433.92",37.62,37.09,0.00,0.53,30.94,30.35,0.00,0.59,25,14
8-Jan-23,12,"1,179.90","1,394.76",35.52,35.13,0.00,0.39,30.95,30.40,0.00,0.55,28,14
8-Jan-23,13,"1,197.90","1,376.44",34.27,33.98,0.00,0.29,32.31,31.91,0.00,0.40,30,14
8-Jan-23,14,"1,174.10","1,373.13",34.28,33.98,0.00,0.30,34.60,34.10,0.00,0.50,32,15
8-Jan-23,15,"1,254.30","1,417.20",36.25,35.74,0.00,0.51,36.37,35.70,0.00,0.67,33,14
8-Jan-23,16,"1,286.40","1,470.33",43.64,42.77,0.00,0.87,47.85,46.70,0.00,1.15,32,17
8-Jan-23,17,"1,389.80","1,583.24",62.54,61.29,0.00,1.25,56.04,54.45,0.00,1.59,31,20
8-Jan-23,18,"1,465.00","1,670.65",77.83,76.64,0.00,1.19,68.08,66.48,0.00,1.60,30,18
8-Jan-23,19,"1,436.80","1,636.83",65.37,64.72,0.00,0.65,44.14,43.53,0.00,0.61,30,17
8-Jan-23,20,"1,358.10","1,582.34",56.57,56.49,0.00,0.08,43.90,43.75,-0.09,0.24,29,15
8-Jan-23,21,"1,289.90","1,507.36",41.44,41.34,0.00,0.10,42.53,42.98,-0.50,0.05,27,13
8-Jan-23,22,"1,225.50","1,413.61",39.97,39.98,0.00,-0.01,38.41,38.64,-0.18,-0.05,27,13
8-Jan-23,23,"1,165.60","1,322.01",44.00,43.95,0.00,0.05,39.97,40.50,-0.54,0.01,27,14
8-Jan-23,24,"1,063.50","1,262.13",40.81,40.89,0.00,-0.08,40.11,40.79,-0.59,-0.09,27,14
9-Jan-23,01,"1,123.00","1,212.40",35.24,35.29,0.00,-0.05,31.46,32.13,-0.45,-0.22,26,14
9-Jan-23,02,"1,169.50","1,191.19",36.49,36.41,0.00,0.08,32.63,33.37,-0.44,-0.30,26,15
9-Jan-23,03,"1,143.30","1,187.66",34.16,34.11,0.00,0.05,32.49,32.76,-0.03,-0.24,26,16
9-Jan-23,04,"1,173.40","1,207.81",35.70,35.57,0.00,0.13,33.50,33.71,0.00,-0.21,25,16
9-Jan-23,05,"1,183.50","1,242.84",39.99,39.68,0.00,0.31,34.48,34.52,0.00,-0.04,24,16
9-Jan-23,06,"1,301.80","1,323.32",39.54,39.24,0.00,0.30,30.59,30.49,0.00,0.10,25,17
9-Jan-23,07,"1,413.20","1,477.08",54.05,53.72,0.00,0.33,40.80,40.76,0.00,0.04,25,17
9-Jan-23,08,"1,511.60","1,575.85",75.11,74.53,0.00,0.58,54.26,54.02,0.00,0.24,22,16
9-Jan-23,09,"1,542.40","1,590.68",75.26,74.44,0.00,0.82,49.81,49.60,-0.14,0.35,23,18
9-Jan-23,10,"1,509.00","1,577.55",62.89,62.13,0.00,0.76,46.29,46.56,-0.73,0.46,28,19
9-Jan-23,11,"1,480.60","1,542.51",49.87,49.26,0.00,0.61,43.25,43.03,-0.31,0.53,30,20
9-Jan-23,12,"1,413.90","1,477.16",39.80,39.18,0.00,0.62,38.02,37.35,0.00,0.67,32,20
9-Jan-23,13,"1,339.00","1,404.25",35.97,35.53,0.00,0.44,35.41,34.99,0.00,0.42,34,19
9-Jan-23,14,"1,368.20","1,408.02",36.49,36.03,0.00,0.46,29.69,29.57,0.00,0.12,35,18
9-Jan-23,15,"1,393.60","1,435.15",39.32,38.73,0.00,0.59,34.28,34.06,0.00,0.22,37,17
9-Jan-23,16,"1,380.40","1,474.79",39.70,39.17,0.00,0.53,46.49,45.92,0.00,0.57,35,20
9-Jan-23,17,"1,505.60","1,569.10",51.38,50.66,0.00,0.72,42.13,41.53,0.00,0.60,35,20
9-Jan-23,18,"1,575.30","1,648.81",84.55,83.35,0.00,1.20,75.84,75.12,0.00,0.72,32,20
9-Jan-23,19,"1,565.50","1,634.97",68.97,68.00,0.00,0.97,54.04,53.82,0.00,0.22,28,18
9-Jan-23,20,"1,539.60","1,589.08",44.59,44.15,0.00,0.44,40.13,40.06,0.00,0.07,26,19
9-Jan-23,21,"1,437.60","1,514.76",42.90,42.60,0.00,0.30,46.70,46.72,0.00,-0.02,26,19
9-Jan-23,22,"1,336.50","1,425.85",39.67,39.65,0.00,0.02,39.62,39.68,0.00,-0.06,25,18
9-Jan-23,23,"1,150.50","1,361.49",37.64,37.57,0.00,0.07,57.61,57.60,0.00,0.01,27,21
9-Jan-23,24,"1,029.90","1,267.92",33.90,33.93,0.00,-0.03,41.86,41.56,0.00,0.30,26,20
10-Jan-23,01,960.70,"1,223.66",72.89,72.44,0.00,0.45,87.31,86.80,0.00,0.51,23,19
10-Jan-23,02,"1,022.70","1,195.00",69.35,68.82,0.00,0.53,136.35,135.29,0.00,1.06,24,20
10-Jan-23,03,984.60,"1,165.25",58.78,58.44,0.00,0.34,186.34,185.55,0.00,0.79,27,22
10-Jan-23,04,949.30,"1,162.64",55.11,54.88,0.00,0.23,152.29,152.27,0.00,0.02,28,24
10-Jan-23,05,902.50,"1,191.12",60.36,59.91,0.00,0.45,151.76,151.88,0.00,-0.12,28,24
10-Jan-23,06,943.30,"1,283.29",46.83,46.67,0.00,0.16,59.32,59.46,0.00,-0.14,30,25
10-Jan-23,07,"1,119.40","1,435.15",60.32,60.72,0.00,-0.40,82.72,83.20,0.00,-0.48,31,25
10-Jan-23,08,"1,304.40","1,519.65",90.18,89.72,0.00,0.46,97.78,98.29,0.00,-0.51,32,25
10-Jan-23,09,"1,279.80","1,521.54",74.53,74.45,0.00,0.08,89.93,90.48,0.00,-0.55,32,24
10-Jan-23,10,"1,292.80","1,472.72",58.63,58.31,0.00,0.32,109.52,110.33,0.00,-0.81,30,18
10-Jan-23,11,"1,226.90","1,424.52",53.24,53.34,0.00,-0.10,66.76,67.16,0.00,-0.40,30,15
10-Jan-23,12,"1,237.40","1,389.87",51.29,51.41,0.00,-0.12,63.28,63.67,0.00,-0.39,32,16
10-Jan-23,13,"1,216.60","1,342.63",50.92,51.09,0.00,-0.17,55.17,55.71,0.00,-0.54,33,16
10-Jan-23,14,"1,197.80","1,363.65",51.42,51.91,0.00,-0.49,54.93,55.85,0.00,-0.92,33,16
10-Jan-23,15,"1,241.10","1,438.46",54.09,54.33,0.00,-0.24,56.80,57.73,0.00,-0.93,31,14
10-Jan-23,16,"1,267.10","1,490.96",65.23,65.32,0.00,-0.09,81.73,82.89,0.00,-1.16,32,14
10-Jan-23,17,"1,382.20","1,583.76",70.49,69.74,0.00,0.75,59.32,60.37,0.00,-1.05,31,14
